territory,region,district,District 2,sites_code,sites_name,ruangan_code,ruangan_name,ruangan_panjang,ruangan_lebar,ruangan_tinggi,ruangan_luas,rack_code,rack_name,rack_panjang,rack_lebar,rack_tinggi,rack_luas,code,name,label_code,jenis,merk,tahun_operasi,status,kondisi,kapasitas,satuan_kapasitas,jenis_tegangan,beban_arus,satuan_beban,keterangan,Usia Perangkat,Condition,latitude,longitude,address,class_type,organization_name,teknisi,uuid,organization_uuid,organization_sname
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-07,R. NGN 01,5.6,8.7,3,48.72,TIF1-PGC-07-0006,RACK A 05,0.6,0.3,2.2,0.18,TIF1-PGC-07-0006-00059,WI-U32-SBCS 244-PGC SHELF 1,176034418457407-DGLYBX5O04,DWDM,HUAWEI (SERI OPTIX OSN 8800 T32),2012,AKTIF,NORMAL,,,DC,21.6,A,,14,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-07,R. NGN 01,5.6,8.7,3,48.72,TIF1-PGC-07-0007,RACK A-04,0.6,0.3,2.2,0.18,TIF1-PGC-07-0007-00065,WI-SRS1-ULAY-PGC1: 7300 SHELF 5,1760344185715739-GHCEYOIQMT,DWDM,NOKIA SIEMENS (SERI HIT 7300),2016,IDLE,NORMAL,,,DC,4.9,A,,10,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,TIF1-PGC-08-0014,RACK A-06,0.6,1.1,2.2,0.66,TIF1-PGC-08-0014-00066,WAC1-D1-PGC,1760344186082948-5JRNN61AMY,SWITCH,CISCO,2019,AKTIF,NORMAL,,,DC,2.3,A,,7,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,KAG,KAYU AGUNG,TIF1-KAG-04,R. TRANSMISI,5.3,4.9,2.7,25.97,TIF1-KAG-04-0003,RACK-UTSTARCOM,0.6,0.6,2.2,0.36,TIF1-KAG-04-0003-00032,OTB-24C-KAG-PRA,1760601857350756-IM4AA5OD2Y,OTB,OTB,2012,AKTIF,NORMAL,0,CORE,,0,CORE,,14,,-3.3925,104.8283333,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",742e3a43-620a-429b-8420-b3fe92317309,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,KAG,KAYU AGUNG,TIF1-KAG-04,R. TRANSMISI,5.3,4.9,2.7,25.97,TIF1-KAG-04-0003,RACK-UTSTARCOM,0.6,0.6,2.2,0.36,TIF1-KAG-04-0003-00033,OTB-24C-KAG-BTS-PGSR,1760601857543108-5BA9Z36K5B,OTB,OTB,2012,AKTIF,NORMAL,0,CORE,,0,CORE,,14,,-3.3925,104.8283333,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",742e3a43-620a-429b-8420-b3fe92317309,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,KAG,KAYU AGUNG,TIF1-KAG-04,R. TRANSMISI,5.3,4.9,2.7,25.97,TIF1-KAG-04-0006,RACK,0.2,0.6,2.2,0.12,TIF1-KAG-04-0006-00034,RADIO CERAGON IP 10,1760601857543148-YA6CKG90SU,RADIO,CERAGON,2010,AKTIF,NORMAL,,,DC,0,A,,16,,-3.3925,104.8283333,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",742e3a43-620a-429b-8420-b3fe92317309,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,TIF1-PGC-08-0014,RACK A-06,0.6,1.1,2.2,0.66,TIF1-PGC-08-0014-00067,PE-D1-PGC-HSI,1760344185336907-E2CSVLMAGE,ROUTER,JUNIPER,2019,AKTIF,NORMAL,,,DC,68,A,,7,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,KAG,KAYU AGUNG,TIF1-KAG-04,R. TRANSMISI,5.3,4.9,2.7,25.97,TIF1-KAG-04-0007,RACK,0.4,0.5,2.1,0.2,TIF1-KAG-04-0007-00041,HUAWEI-SMARTAX,1760601858492408-LUB0L62BER,ROUTER,HUAWEI,2006,AKTIF,NORMAL,,,DC,0.6,A,,20,,-3.3925,104.8283333,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",742e3a43-620a-429b-8420-b3fe92317309,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-10,R. PAC NGN 03,9.8,2.5,3,24.5,TIF1-PGC-10-0004,RACK 03 PAC NGN 03,0.9,1.35,2,1.22,TIF1-PGC-10-0004-00072,PAC 03 R. NGN 03,1760344185715712-KI17SJ62VZ,PAC,MONTAIR,2021,AKTIF,NORMAL,10,PK,AC,29.4,A,,5,Usia Operasi,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,TIF1-PGC-12-0002,RACK 02,0.6,0.3,2.2,0.18,TIF1-PGC-12-0002-00075,GPON05-D1-PGC-2,1760344186633065-70JV5OQKWD,OLT,HUAWEI-MA5600T,2016,AKTIF,NORMAL,,,DC,7,A,,10,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,KAG,KAYU AGUNG,TIF1-KAG-04,R. TRANSMISI,5.3,4.9,2.7,25.97,TIF1-KAG-04-0009,RACK RECT GR12 S2,0.6,0.7,2,0.42,TIF1-KAG-04-0009-00044,RECTIFIER GR12 S2,1760601858492375-LDU7P6KTH1,RECTIFIER,GR12,1997,AKTIF,NORMAL,200,A,DC,42,A,,29,,-3.3925,104.8283333,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",742e3a43-620a-429b-8420-b3fe92317309,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,TIF1-PGC-12-0003,RACK 03,0.6,0.3,2.2,0.18,TIF1-PGC-12-0003-00078,GPON07-D1-PGC-2,1760344186993634-QY4S5P3EHY,OLT,HUAWEI-MA5600T,2019,AKTIF,NORMAL,,,DC,16,A,,7,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,TIF1-PGC-12-0003,RACK 03,0.6,0.3,2.2,0.18,TIF1-PGC-12-0003-00079,GPON06-D1-PGC-2,1760344186993661-EBKRXKHO09,OLT,HUAWEI-MA5600T,2018,AKTIF,NORMAL,,,DC,16,A,,8,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-11,R. MULTIPLEX,5.88,5.73,3.7,33.69,,,,,,,TIF1-PGC-11-0000-00080,AC 02 R. MULTIPLEX,1760344186633093-EDITZYAG45,ACSPLIT,DAIKIN,2011,AKTIF,NORMAL,2,PK,AC,7.2,A,,15,Usia Operasi,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,TIF1-PGC-12-0005,RACK 05,0.6,0.3,2.2,0.18,TIF1-PGC-12-0005-00085,GPON09-D1-PGC-3,176034418754032-MEQDLHKANE,OLT,ZTE-C600,2020,AKTIF,NORMAL,,,DC,18,A,,6,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,TIF1-PGC-12-0001,RACK 01,0.6,0.6,2,0.36,TIF1-PGC-12-0001-00086,GPON00-D1-PGC-3,1760344187540348-T0ODWPG0RE,OLT,ZTE-C220,2013,AKTIF,NORMAL,,,DC,4.5,A,,13,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-07,R. NGN 01,5.6,8.7,3,48.72,TIF1-PGC-07-0012,RACK B-03,0.6,1.1,2.2,0.66,TIF1-PGC-07-0012-00087,BRAS2-D1-PGC,1760344187719974-Y4G3YB5MH2,BRAS,ERICSSON,2016,AKTIF,NORMAL,,,DC,5.8,A,,10,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,TIF1-PGC-08-0007,RACK B-09,0.6,0.37,2.2,0.22,TIF1-PGC-08-0007-00088,NE 2001_SBCS_PGC_6 SUBRACK_1,176034418772-336TAX2U6I,DWDM,HUAWEI,2021,AKTIF,NORMAL,,,DC,7,A,,5,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,TIF1-PGC-08-0007,RACK B-09,0.6,0.37,2.2,0.22,TIF1-PGC-08-0007-00089,NE 2001_SBCS_PGC_6 SUBRACK_2,1760344187903815-T7E8SAK1WG,DWDM,HUAWEI,2021,AKTIF,NORMAL,,,DC,8,A,,5,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-07,R. NGN 01,5.6,8.7,3,48.72,TIF1-PGC-07-0016,RACK C-04,0.6,1.6,2.1,0.96,TIF1-PGC-07-0016-00094,SW2-D1-PGC-CACHE,1760344187179386-GHV0CCU4L6,SWITCH,CISCO (SERI C2960),2012,AKTIF,NORMAL,,,DC,2.6,A,,14,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,TIF1-PGC-08-0010,RACK A-02,0.6,1.15,2.1,0.69,TIF1-PGC-08-0010-00110,PTTELKOM-PLM402,1760345528348414-O33MVOY23P,SERVER,DELL,2019,AKTIF,NORMAL,,,DC,2.5,A,,7,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-12,R. IP CORE,8.8,6.5,4.27,57.2,,,,,,,TIF1-PGC-12-0000-00111,AC 01 R. IP CORE,1760345528544162-RHXEL2W13Z,ACSPLIT,PANASONIC,2010,AKTIF,NORMAL,2,PK,AC,9.8,A,,16,Usulan Modernisasi,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-07,R. NGN 01,5.6,8.7,3,48.72,TIF1-PGC-07-0017,RACK C-05,0.6,1.6,2.1,0.96,TIF1-PGC-07-0017-00101,WAG-D1-PGC,1760344188082481-XPQ30YM4KY,ROUTER,ALLOT (SERI SGSE 14),2013,AKTIF,NORMAL,,,DC,7.8,A,,13,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
